DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20241031,894,52,166,16,106,3.612745272072959,13.4955256100935,88.89172911783353
20241031,842,52,678,9,360,43.224077475128674,20.244839919634664,296.53108260523663
20241031,183,52,974,5,985,136.2679716771368,134.85947927330037,713.8725490495628
20241031,906,52,78,14,160,23.41835395032993,9.874880140966205,126.70676590870386
20241031,441,52,981,4,107,7.749145703033224,15.606509201418682,83.64434509554809
20241031,569,52,461,2,861,90.68019864778826,94.46168453152869,675.8581168206831
20241031,503,52,631,1,669,91.51322893986588,50.4444266580751,527.042344402059
20241031,815,52,997,5,393,13.95258531903196,36.32062650130359,342.7267881796644
20241031,33,52,645,2,831,122.18551141591526,45.633573421273496,663.1809151628113
20241031,192,52,666,2,584,53.82647408180343,44.76992106629568,485.4036048519009
20241031,210,52,213,16,101,2.6197258965552743,11.114220903606862,87.26605319983787
20241031,560,52,37,6,364,13.57059691045029,36.781322083587604,313.6480810059621
20241031,692,52,18,1,920,71.96384330150528,115.83608796012032,732.2000687383744
20241031,975,52,860,12,259,29.136488018721188,14.967995259966353,214.89551672131245
20241031,120,52,233,1,664,93.00172851930303,36.73026000448588,534.2680114762111
20241031,28,52,146,9,401,19.31502766152394,50.08194902429462,331.6030233141814
20241031,931,52,43,7,748,37.22278503803278,82.20873431388846,628.5684806480788
20241031,893,52,511,11,163,21.600037480934777,19.595882493205547,121.80408002585968
20241031,100,52,133,20,480,18.703294593625678,64.48945884243659,396.8072465639377
20241031,800,52,340,9,620,48.90821234424549,53.916754365274265,517.1750332904802
20241031,961,52,547,20,440,62.729900100415676,24.46583077328543,352.8042691262989
20241031,429,52,934,5,639,63.40242500208222,38.49478703134883,537.1027879665689
20241031,970,52,434,18,937,132.9057463861623,109.67527227453367,694.4189813393041
20241031,446,52,175,12,237,10.536603267011717,24.288820418192397,202.1745763147959
20241031,933,52,627,6,119,3.1889888603082843,6.540839290526276,109.27017184916544
20241031,783,52,661,19,614,42.001878116167234,74.54769107729169,497.4504308065411
20241031,440,52,650,4,726,105.67706779949803,73.16001979239078,547.1629124081112
20241031,444,52,180,8,984,66.25971364609056,107.62973782295985,810.1105485309496
20241031,202,52,168,16,709,17.422114319011126,74.65532339498021,616.9225622860087
20241031,870,52,784,19,730,58.1373875555819,50.66227904230069,621.2003334021174
20241031,706,52,774,13,741,66.73895383334988,61.285623503325546,612.9754226633246
20241031,164,52,277,11,562,22.898370467854505,55.05282167084063,484.04880786130485
20241031,489,52,455,17,994,106.58976870355703,142.522184717501,744.888046578942
20241031,314,52,770,5,326,15.425124198677757,45.35808792140982,265.21678787991243
