DateID,ProductID,StoreID,CustomerID,QuantityOrdered,OrderAmount,DiscountAmount,ShippingCost,TotalAmount
20241031,125,41,111,19,748,22.082329310805342,58.66160046434258,667.2560702248521
20241031,432,41,458,18,385,39.28630768432941,27.12467489309182,318.58901742257876
20241031,935,41,793,17,955,79.57006257436024,94.85916905859189,780.5707683670479
20241031,689,41,392,16,420,54.68766654395796,62.95465601684132,302.35767743920076
20241031,972,41,717,18,333,24.41806708725416,18.19544106345725,290.3864918492886
20241031,486,41,927,5,565,72.16821464318303,81.5803241860829,411.25146117073405
20241031,978,41,252,4,255,28.159158280893255,14.312086674660495,212.52875504444626
20241031,6,41,745,14,179,23.63583908301388,9.449953620178865,145.91420729680726
20241031,549,41,169,3,607,78.33828987627314,82.2885804633336,446.37312966039326
20241031,709,41,383,2,344,32.6587218200619,36.82363941595737,274.5176387639807
20241031,746,41,943,15,442,34.55326723835808,53.14459431322486,354.30213844841705
20241031,558,41,546,10,718,44.192634487273764,45.27268328007114,628.5346822326551
20241031,911,41,546,18,742,19.54907425414354,74.7544310471934,647.6964946986631
20241031,4,41,752,4,269,28.796454472723,25.022373206183445,215.18117232109356
20241031,906,41,12,2,417,55.06317590482784,44.43816529187109,317.49865880330105
20241031,146,41,648,10,866,74.11999462330274,71.97858261016674,719.9014227665305
20241031,345,41,191,8,141,8.096706401823118,18.8742064309464,114.02908716723047
20241031,131,41,926,19,932,108.51375673732997,106.29570776193948,717.1905355007306
20241031,531,41,974,8,650,57.445557206073694,96.93925625985648,495.61518653406984
20241031,751,41,829,8,114,13.070808319761701,13.939517553176898,86.98967412706139
20241031,843,41,449,2,519,41.03432573843885,57.50874304409469,420.4569312174665
20241031,552,41,779,3,457,20.007123091206303,63.30814709029628,373.68472981849743
20241031,876,41,547,6,696,50.8725431534206,94.50366831777313,550.6237885288062
20241031,712,41,129,6,291,27.0384378760605,27.19890272541541,236.76265939852408
20241031,647,41,605,8,239,5.469914504123307,15.646020751855852,217.88406474402083
20241031,848,41,513,8,184,16.759432655629332,14.174034077229736,153.06653326714093
20241031,938,41,255,3,827,121.78362881000699,83.6111205327781,621.6052506572149
20241031,731,41,859,8,669,53.37353663053573,56.44288603611937,559.1835773333449
20241031,1000,41,674,7,743,57.46072721199967,96.8983602286249,588.6409125593755
20241031,570,41,66,17,113,9.380265234061277,16.141701085485973,87.47803368045275
20241031,721,41,964,5,678,68.16217856928591,56.057693578073405,553.7801278526407
20241031,682,41,940,13,290,8.54695041167576,20.644565369831508,260.8084842184927
20241031,653,41,672,19,364,13.749833245432702,45.67226933668714,304.57789741788014
20241031,840,41,224,16,771,70.47684242853144,115.24291497335568,585.2802425981129
20241031,785,41,993,19,260,26.514134936645426,21.884294105528173,211.6015709578264
20241031,153,41,478,1,510,76.00977755059382,33.40146595430308,400.5887564951031
20241031,853,41,712,9,724,76.16920527890176,44.509088945370465,603.3217057757278
20241031,654,41,946,1,269,21.150760345809868,17.41396020807321,230.4352794461169
20241031,734,41,535,19,673,23.516157697380276,54.02132656769425,595.4625157349254
20241031,523,41,793,19,256,35.15604638357616,21.229477624366233,199.6144759920576
